Vocabulary Size , Context Size , Embedding Mode , Embedding Size , Question Type , Answer Vocabulary Size , Question , (Average) Relative Rank , Answer
2000 , 1 , word , 20 , Distinction/Comparison  , 1000 , good:better::high:higher  , 0.4075 , carter
2000 , 1 , word , 20 , Distinction/Comparison  , 2000 , good:well::large:largely , 0.501 , carter
2000 , 1 , word , 20 , Distinction/Comparison  , 1000 , good:best::large:largest  , 0.29900000000000004 , carter
2000 , 1 , word , 20 , Distinction/Comparison  , 2000 , better:best::higher:highest , 0.13349999999999995 , hits
2000 , 1 , word , 20 , Distinction/Comparison  , 2000 , larger:largest::higher:highest , 0.0595 , hits
2000 , 1 , word , 20 , Distinction/Comparison  , 2000 , bad:worse::good:better , 0.8109999999999999 , carter
2000 , 1 , word , 20 , Distinction/Comparison  , 2000 , worse:worst::better:best , 0.779 , carter
2000 , 1 , word , 20 , Distinction/Comparison  ,  ,  , 0.4342777777777777,
2000 , 1 , word , 20 , Gender  , 2000 , man:woman::boy:girl , 0.34299999999999997 , hits
2000 , 1 , word , 20 , Gender  , 2000 , men:women::boys:girls , 0.916 , carter
2000 , 1 , word , 20 , Gender  ,  ,  , 0.6295,
2000 , 1 , word , 20 , Conjugation  , 500 , take:taking::go:going  , 0.00649999999999995 , hits
2000 , 1 , word , 20 , Conjugation  , 1000 , take:takes::go:goes  , 0.44499999999999995 , hits
2000 , 1 , word , 20 , Conjugation  , 2000 , go:gone::take:taken , 0.33499999999999996 , carter
2000 , 1 , word , 20 , Conjugation  , 500 , take:took::go:went  , 0.35150000000000003 , hits
2000 , 1 , word , 20 , Conjugation  , 1000 , show:showed::play:played  , 0.5815 , welcome
2000 , 1 , word , 20 , Conjugation  , 2000 , show:showing::do:doing , 0.026000000000000023 , hits
2000 , 1 , word , 20 , Conjugation  , 500 , take:took::have:had  , 0.774 , carter
2000 , 1 , word , 20 , Conjugation  , 1000 , show:shows::go:goes  , 0.4075 , hits
2000 , 1 , word , 20 , Conjugation  , 2000 , have:haven::do:don , 0.6054999999999999 , carter
2000 , 1 , word , 20 , Conjugation  , 500 , take:taken::have:had  , 0.5885 , carter
2000 , 1 , word , 20 , Conjugation  , 2000 , have:hasn::do:doesn , 0.8335 , carter
2000 , 1 , word , 20 , Conjugation  , 500 , go:going::have:having  , 0.25649999999999995 , hits
2000 , 1 , word , 20 , Conjugation  , 2000 , play:plays::do:does , 0.13049999999999995 , hits
2000 , 1 , word , 20 , Conjugation  , 500 , have:has::do:does  , 0.2855 , carter
2000 , 1 , word , 20 , Conjugation  , 500 , have:having::do:doing  , 0.908 , developing
2000 , 1 , word , 20 , Conjugation  , 500 , do:doing::make:making  , 0.0020000000000000018 , hits
2000 , 1 , word , 20 , Conjugation  , 500 , do:did::make:made  , 0.43700000000000006 , hits
2000 , 1 , word , 20 , Conjugation  , 500 , do:done::make:made  , 0.5535 , carter
2000 , 1 , word , 20 , Conjugation  ,  ,  , 0.41819444444444437,
2000 , 2 , state , 5 , Singular/Plural  , 500 , day:days::year:years  , 0.0014999999999999458 , hits
2000 , 2 , state , 5 , Singular/Plural  , 2000 , player:players::driver:drivers , 0.0050000000000000044 , hits
2000 , 2 , state , 5 , Singular/Plural  , 500 , man:men::woman:women  , 0.04200000000000004 , hits
2000 , 2 , state , 5 , Singular/Plural  , 2000 , woman:women::girl:girls , 0.019000000000000017 , hits
2000 , 2 , state , 5 , Singular/Plural  , 500 , country:countries::year:years  , 0.21850000000000003 , hits
2000 , 2 , state , 5 , Singular/Plural  , 2000 , man:men::boy:boys , 0.367 , welcome
2000 , 2 , state , 5 , Singular/Plural  ,  ,  , 0.10883333333333334,
2000 , 2 , state , 5 , Derivation  , 500 , America:American::Europe:European  , 0.0010000000000000009 , hits
2000 , 2 , state , 5 , Derivation  , 1000 , play:player::drive:driver  , 0.139 , hits
2000 , 2 , state , 5 , Derivation  , 2000 , play:players::drive:drivers , 0.06699999999999995 , hits
2000 , 2 , state , 5 , Derivation  , 2000 , move:movement::think:thought , 0.35450000000000004 , carter
2000 , 2 , state , 5 , Derivation  , 1000 , America:American::Russia:Russian  , 0.006000000000000005 , hits
2000 , 2 , state , 5 , Derivation  , 2000 , move:movement::help:helping , 0.27449999999999997 , hits
2000 , 2 , state , 5 , Derivation  , 2000 , increase:increasingly::report:reportedly , 0.011499999999999955 , hits
2000 , 2 , state , 5 , Derivation  , 2000 , move:movement::feel:feeling , 0.26149999999999995 , carter
2000 , 2 , state , 5 , Derivation  , 2000 , develop:development::move:movement , 0.06999999999999995 , hits
2000 , 2 , state , 5 , Derivation  , 2000 , move:movement::think:thought , 0.35450000000000004 , carter
2000 , 2 , state , 5 , Derivation  ,  ,  , 0.15394999999999998,
2000 , 2 , state , 5 , Antonymy/Entailment  , 1000 , high:low::large:small  , 0.16649999999999998 , hits
2000 , 2 , state , 5 , Antonymy/Entailment  , 2000 , America:Washington::Russia:Moscow , 0.00649999999999995 , hits
2000 , 2 , state , 5 , Antonymy/Entailment  , 1000 , good:bad::high:low  , 0.41000000000000003 , carter
2000 , 2 , state , 5 , Antonymy/Entailment  , 2000 , higher:lower::larger:smaller , 0.057499999999999996 , hits
2000 , 2 , state , 5 , Antonymy/Entailment  , 2000 , England:London::France:Paris , 0.348 , hits
2000 , 2 , state , 5 , Antonymy/Entailment  , 2000 , America:Washington::England:London , 0.698 , carter
2000 , 2 , state , 5 , Antonymy/Entailment  , 2000 , boy:man::girl:woman , 0.495 , hits
2000 , 2 , state , 5 , Antonymy/Entailment  , 2000 , men:boy::women:girls , 0.0020000000000000018 , hits
2000 , 2 , state , 5 , Antonymy/Entailment  ,  ,  , 0.27293749999999994,
2000 , 2 , state , 5 , Distinction/Comparison s , 2000 , high:highly::large:largely , 0.007499999999999951 , hits
2000 , 2 , state , 5 , Distinction/Comparison s ,  ,  , 0.007499999999999951,
2000 , 2 , state , 5 , Distinction/Comparison  , 1000 , high:higher::low:lower  , 0.22899999999999998 , hits
2000 , 2 , state , 5 , Distinction/Comparison  , 2000 , bad:worst::high:highest , 0.563 , carter
2000 , 2 , state , 5 , Distinction/Comparison  , 1000 , good:better::high:higher  , 0.48450000000000004 , carter
2000 , 2 , state , 5 , Distinction/Comparison  , 2000 , good:well::large:largely , 0.4385 , carter
2000 , 2 , state , 5 , Distinction/Comparison  , 1000 , good:best::large:largest  , 0.09050000000000002 , hits
2000 , 2 , state , 5 , Distinction/Comparison  , 2000 , better:best::higher:highest , 0.373 , hits
2000 , 2 , state , 5 , Distinction/Comparison  , 2000 , larger:largest::higher:highest , 0.602 , carter
2000 , 2 , state , 5 , Distinction/Comparison  , 2000 , bad:worse::good:better , 0.026499999999999968 , hits
2000 , 2 , state , 5 , Distinction/Comparison  , 2000 , worse:worst::better:best , 0.04700000000000004 , hits
2000 , 2 , state , 5 , Distinction/Comparison  ,  ,  , 0.31711111111111107,
2000 , 2 , state , 5 , Gender  , 2000 , man:woman::boy:girl , 0.4175 , welcome
2000 , 2 , state , 5 , Gender  , 2000 , men:women::boys:girls , 0.0010000000000000009 , hits
2000 , 2 , state , 5 , Gender  ,  ,  , 0.20925,
2000 , 2 , state , 5 , Conjugation  , 500 , take:taking::go:going  , 0.08999999999999997 , hits
2000 , 2 , state , 5 , Conjugation  , 1000 , take:takes::go:goes  , 0.346 , hits
2000 , 2 , state , 5 , Conjugation  , 2000 , go:gone::take:taken , 0.05900000000000005 , hits
2000 , 2 , state , 5 , Conjugation  , 500 , take:took::go:went  , 0.8905 , developing
2000 , 2 , state , 5 , Conjugation  , 1000 , show:showed::play:played  , 0.23250000000000004 , hits
2000 , 2 , state , 5 , Conjugation  , 2000 , show:showing::do:doing , 0.009499999999999953 , hits
2000 , 2 , state , 5 , Conjugation  , 500 , take:took::have:had  , 0.050000000000000044 , hits
2000 , 2 , state , 5 , Conjugation  , 1000 , show:shows::go:goes  , 0.10050000000000003 , hits
2000 , 2 , state , 5 , Conjugation  , 2000 , have:haven::do:don , 0.16349999999999998 , hits
2000 , 2 , state , 5 , Conjugation  , 500 , take:taken::have:had  , 0.0040000000000000036 , hits
2000 , 2 , state , 5 , Conjugation  , 2000 , have:hasn::do:doesn , 0.15200000000000002 , hits
2000 , 2 , state , 5 , Conjugation  , 500 , go:going::have:having  , 0.0020000000000000018 , hits
2000 , 2 , state , 5 , Conjugation  , 2000 , play:plays::do:does , 0.09450000000000003 , hits
2000 , 2 , state , 5 , Conjugation  , 500 , have:has::do:does  , 0.03049999999999997 , hits
2000 , 2 , state , 5 , Conjugation  , 500 , have:having::do:doing  , 0.005499999999999949 , hits
2000 , 2 , state , 5 , Conjugation  , 500 , do:doing::make:making  , 0.01200000000000001 , hits
2000 , 2 , state , 5 , Conjugation  , 500 , do:did::make:made  , 0.22850000000000004 , hits
2000 , 2 , state , 5 , Conjugation  , 500 , do:done::make:made  , 0.031000000000000028 , hits
2000 , 2 , state , 5 , Conjugation  ,  ,  , 0.13897222222222222,
2000 , 2 , state , 10 , Singular/Plural  , 500 , day:days::year:years  , 0.0010000000000000009 , hits
2000 , 2 , state , 10 , Singular/Plural  , 2000 , player:players::driver:drivers , 0.0020000000000000018 , hits
2000 , 2 , state , 10 , Singular/Plural  , 500 , man:men::woman:women  , 0.0034999999999999476 , hits
2000 , 2 , state , 10 , Singular/Plural  , 2000 , woman:women::girl:girls , 0.0010000000000000009 , hits
2000 , 2 , state , 10 , Singular/Plural  , 500 , country:countries::year:years  , 0.006000000000000005 , hits
2000 , 2 , state , 10 , Singular/Plural  , 2000 , man:men::boy:boys , 0.1995 , welcome
2000 , 2 , state , 10 , Singular/Plural  ,  ,  , 0.0355,
2000 , 2 , state , 10 , Derivation  , 500 , America:American::Europe:European  , 0.0014999999999999458 , hits
2000 , 2 , state , 10 , Derivation  , 1000 , play:player::drive:driver  , 0.0024999999999999467 , hits
2000 , 2 , state , 10 , Derivation  , 2000 , play:players::drive:drivers , 0.0040000000000000036 , hits
2000 , 2 , state , 10 , Derivation  , 2000 , move:movement::think:thought , 0.5275000000000001 , carter
2000 , 2 , state , 10 , Derivation  , 1000 , America:American::Russia:Russian  , 0.0010000000000000009 , hits
2000 , 2 , state , 10 , Derivation  , 2000 , move:movement::help:helping , 0.056499999999999995 , hits
2000 , 2 , state , 10 , Derivation  , 2000 , increase:increasingly::report:reportedly , 0.0030000000000000027 , hits
2000 , 2 , state , 10 , Derivation  , 2000 , move:movement::feel:feeling , 0.04500000000000004 , hits
2000 , 2 , state , 10 , Derivation  , 2000 , develop:development::move:movement , 0.007000000000000006 , hits
2000 , 2 , state , 10 , Derivation  , 2000 , move:movement::think:thought , 0.5275000000000001 , carter
2000 , 2 , state , 10 , Derivation  ,  ,  , 0.11755,
2000 , 2 , state , 10 , Antonymy/Entailment  , 1000 , high:low::large:small  , 0.121 , hits
2000 , 2 , state , 10 , Antonymy/Entailment  , 2000 , America:Washington::Russia:Moscow , 0.13549999999999995 , carter
2000 , 2 , state , 10 , Antonymy/Entailment  , 1000 , good:bad::high:low  , 0.8565 , changing
2000 , 2 , state , 10 , Antonymy/Entailment  , 2000 , higher:lower::larger:smaller , 0.2935 , hits
2000 , 2 , state , 10 , Antonymy/Entailment  , 2000 , England:London::France:Paris , 0.3075 , hits
2000 , 2 , state , 10 , Antonymy/Entailment  , 2000 , America:Washington::England:London , 0.9195 , royal
2000 , 2 , state , 10 , Antonymy/Entailment  , 2000 , boy:man::girl:woman , 0.22899999999999998 , hits
2000 , 2 , state , 10 , Antonymy/Entailment  , 2000 , men:boy::women:girls , 0.05349999999999999 , hits
2000 , 2 , state , 10 , Antonymy/Entailment  ,  ,  , 0.3645,
2000 , 2 , state , 10 , Distinction/Comparison s , 2000 , high:highly::large:largely , 0.0014999999999999458 , hits
2000 , 2 , state , 10 , Distinction/Comparison s ,  ,  , 0.0014999999999999458,
2000 , 2 , state , 10 , Distinction/Comparison  , 1000 , high:higher::low:lower  , 0.04700000000000004 , hits
2000 , 2 , state , 10 , Distinction/Comparison  , 2000 , bad:worst::high:highest , 0.056499999999999995 , carter
2000 , 2 , state , 10 , Distinction/Comparison  , 1000 , good:better::high:higher  , 0.125 , hits
2000 , 2 , state , 10 , Distinction/Comparison  , 2000 , good:well::large:largely , 0.14349999999999996 , hits
2000 , 2 , state , 10 , Distinction/Comparison  , 1000 , good:best::large:largest  , 0.04800000000000004 , hits
2000 , 2 , state , 10 , Distinction/Comparison  , 2000 , better:best::higher:highest , 0.022499999999999964 , hits
2000 , 2 , state , 10 , Distinction/Comparison  , 2000 , larger:largest::higher:highest , 0.20350000000000001 , carter
2000 , 2 , state , 10 , Distinction/Comparison  , 2000 , bad:worse::good:better , 0.03649999999999998 , hits
2000 , 2 , state , 10 , Distinction/Comparison  , 2000 , worse:worst::better:best , 0.0040000000000000036 , hits
2000 , 2 , state , 10 , Distinction/Comparison  ,  ,  , 0.07627777777777778,
2000 , 2 , state , 10 , Gender  , 2000 , man:woman::boy:girl , 0.45699999999999996 , welcome
2000 , 2 , state , 10 , Gender  , 2000 , men:women::boys:girls , 0.03300000000000003 , hits
2000 , 2 , state , 10 , Gender  ,  ,  , 0.245,
2000 , 2 , state , 10 , Conjugation  , 500 , take:taking::go:going  , 0.0040000000000000036 , hits
2000 , 2 , state , 10 , Conjugation  , 1000 , take:takes::go:goes  , 0.0675 , hits
2000 , 2 , state , 10 , Conjugation  , 2000 , go:gone::take:taken , 0.041000000000000036 , hits
2000 , 2 , state , 10 , Conjugation  , 500 , take:took::go:went  , 0.833 , developing
2000 , 2 , state , 10 , Conjugation  , 1000 , show:showed::play:played  , 0.020000000000000018 , hits
2000 , 2 , state , 10 , Conjugation  , 2000 , show:showing::do:doing , 0.0004999999999999449 , hits
2000 , 2 , state , 10 , Conjugation  , 500 , take:took::have:had  , 0.0034999999999999476 , hits
2000 , 2 , state , 10 , Conjugation  , 1000 , show:shows::go:goes  , 0.008000000000000007 , hits
2000 , 2 , state , 10 , Conjugation  , 2000 , have:haven::do:don , 0.07150000000000001 , hits
2000 , 2 , state , 10 , Conjugation  , 500 , take:taken::have:had  , 0.0010000000000000009 , hits
2000 , 2 , state , 10 , Conjugation  , 2000 , have:hasn::do:doesn , 0.05049999999999999 , hits
2000 , 2 , state , 10 , Conjugation  , 500 , go:going::have:having  , 0.0004999999999999449 , hits
2000 , 2 , state , 10 , Conjugation  , 2000 , play:plays::do:does , 0.005499999999999949 , hits
2000 , 2 , state , 10 , Conjugation  , 500 , have:has::do:does  , 0.0034999999999999476 , hits
2000 , 2 , state , 10 , Conjugation  , 500 , have:having::do:doing  , 0.0034999999999999476 , hits
2000 , 2 , state , 10 , Conjugation  , 500 , do:doing::make:making  , 0.0004999999999999449 , hits
2000 , 2 , state , 10 , Conjugation  , 500 , do:did::make:made  , 0.08199999999999996 , hits
2000 , 2 , state , 10 , Conjugation  , 500 , do:done::make:made  , 0.01200000000000001 , hits
2000 , 2 , state , 10 , Conjugation  ,  ,  , 0.06711111111111107,
2000 , 2 , state , 15 , Singular/Plural  , 500 , day:days::year:years  , 0.0010000000000000009 , hits
2000 , 2 , state , 15 , Singular/Plural  , 2000 , player:players::driver:drivers , 0.0004999999999999449 , hits
2000 , 2 , state , 15 , Singular/Plural  , 500 , man:men::woman:women  , 0.0004999999999999449 , hits
2000 , 2 , state , 15 , Singular/Plural  , 2000 , woman:women::girl:girls , 0.0010000000000000009 , hits
2000 , 2 , state , 15 , Singular/Plural  , 500 , country:countries::year:years  , 0.0020000000000000018 , hits
2000 , 2 , state , 15 , Singular/Plural  , 2000 , man:men::boy:boys , 0.13149999999999995 , welcome
2000 , 2 , state , 15 , Singular/Plural  ,  ,  , 0.022749999999999975,
2000 , 2 , state , 15 , Derivation  , 500 , America:American::Europe:European  , 0.0020000000000000018 , hits
2000 , 2 , state , 15 , Derivation  , 1000 , play:player::drive:driver  , 0.0010000000000000009 , hits
2000 , 2 , state , 15 , Derivation  , 2000 , play:players::drive:drivers , 0.0010000000000000009 , hits
2000 , 2 , state , 15 , Derivation  , 2000 , move:movement::think:thought , 0.29000000000000004 , carter
2000 , 2 , state , 15 , Derivation  , 1000 , America:American::Russia:Russian  , 0.0010000000000000009 , hits
2000 , 2 , state , 15 , Derivation  , 2000 , move:movement::help:helping , 0.03249999999999997 , hits
2000 , 2 , state , 15 , Derivation  , 2000 , increase:increasingly::report:reportedly , 0.0030000000000000027 , hits
2000 , 2 , state , 15 , Derivation  , 2000 , move:movement::feel:feeling , 0.013499999999999956 , hits
2000 , 2 , state , 15 , Derivation  , 2000 , develop:development::move:movement , 0.01649999999999996 , hits
2000 , 2 , state , 15 , Derivation  , 2000 , move:movement::think:thought , 0.29000000000000004 , carter
2000 , 2 , state , 15 , Derivation  ,  ,  , 0.06505,
2000 , 2 , state , 15 , Antonymy/Entailment  , 1000 , high:low::large:small  , 0.21199999999999997 , hits
2000 , 2 , state , 15 , Antonymy/Entailment  , 2000 , America:Washington::Russia:Moscow , 0.131 , carter
2000 , 2 , state , 15 , Antonymy/Entailment  , 1000 , good:bad::high:low  , 0.8285 , sentenced
2000 , 2 , state , 15 , Antonymy/Entailment  , 2000 , higher:lower::larger:smaller , 0.4185 , hits
2000 , 2 , state , 15 , Antonymy/Entailment  , 2000 , England:London::France:Paris , 0.265 , hits
2000 , 2 , state , 15 , Antonymy/Entailment  , 2000 , America:Washington::England:London , 0.8634999999999999 , forecast
2000 , 2 , state , 15 , Antonymy/Entailment  , 2000 , boy:man::girl:woman , 0.09599999999999997 , hits
2000 , 2 , state , 15 , Antonymy/Entailment  , 2000 , men:boy::women:girls , 0.14249999999999996 , hits
2000 , 2 , state , 15 , Antonymy/Entailment  ,  ,  , 0.369625,
2000 , 2 , state , 15 , Distinction/Comparison s , 2000 , high:highly::large:largely , 0.0014999999999999458 , hits
2000 , 2 , state , 15 , Distinction/Comparison s ,  ,  , 0.0014999999999999458,
2000 , 2 , state , 15 , Distinction/Comparison  , 1000 , high:higher::low:lower  , 0.006000000000000005 , hits
2000 , 2 , state , 15 , Distinction/Comparison  , 2000 , bad:worst::high:highest , 0.0020000000000000018 , hits
2000 , 2 , state , 15 , Distinction/Comparison  , 1000 , good:better::high:higher  , 0.07699999999999996 , hits
2000 , 2 , state , 15 , Distinction/Comparison  , 2000 , good:well::large:largely , 0.01749999999999996 , hits
2000 , 2 , state , 15 , Distinction/Comparison  , 1000 , good:best::large:largest  , 0.05349999999999999 , hits
2000 , 2 , state , 15 , Distinction/Comparison  , 2000 , better:best::higher:highest , 0.0010000000000000009 , hits
